id,admin_country,admin_country_code,admin_name_field,admin_id_field,admin_year,admin_illegality_max,intersected_area_ha
AMAZ,Bolivia,BO,San Ramón,BO071105,202503,4.0,12.729999542236337
AMAZ,Bolivia,BO,Santa Cruz de la Sierra,BO070101,202400,4.0,89.27689096875756
AMAZ,Bolivia,BO,Santa Cruz de la Sierra,BO070101,202502,4.0,199.60718128650532
AMAZ,Bolivia,BO,Santa Cruz de la Sierra,BO070101,202503,4.0,34.00122405767573
AMAZ,Bolivia,BO,Santa Rosa,BO080303,201900,3.0,0.3823451107950173
AMAZ,Bolivia,BO,Shinahota,BO031602,201800,3.0,3.5999999046325692
AMAZ,Bolivia,BO,Shinahota,BO031602,202000,3.0,3.2200000286102286
AMAZ,Bolivia,BO,Shinahota,BO031602,202200,4.0,1.3299999237060547
AMAZ,Bolivia,BO,Sorata,BO020601,202400,1.0,17.369999408721924
AMAZ,Bolivia,BO,Sorata,BO020601,202400,3.0,10.593533597416831
AMAZ,Bolivia,BO,TIOC-TIM,BO080901,202200,3.0,7.130000114440918
AMAZ,Bolivia,BO,Tacacoma,BO020603,201800,4.0,0.026229492584886542
AMAZ,Bolivia,BO,Tacacoma,BO020603,202400,1.0,61.19000101089478
AMAZ,Bolivia,BO,Tacacoma,BO020603,202400,3.0,49.350000381469734
AMAZ,Bolivia,BO,Tacacoma,BO020603,202400,4.0,646.4407376516014
AMAZ,Bolivia,BO,Tacacoma,BO020603,202502,4.0,4.017376602514589
AMAZ,Bolivia,BO,Tacacoma,BO020603,202503,1.0,5.150000095367432
AMAZ,Bolivia,BO,Tacacoma,BO020603,202503,3.0,5.680000085383653
AMAZ,Bolivia,BO,Tacacoma,BO020603,202503,4.0,15.26437317168988
AMAZ,Bolivia,BO,Teoponte,BO020608,202300,4.0,33.83000183105468
AMAZ,Bolivia,BO,Teoponte,BO020608,202400,1.0,3.9800000190734863
AMAZ,Bolivia,BO,Teoponte,BO020608,202400,4.0,3531.4222495944273
AMAZ,Bolivia,BO,Teoponte,BO020608,202502,1.0,0.8700000047683716
AMAZ,Bolivia,BO,Teoponte,BO020608,202502,2.0,5.829999923706056
AMAZ,Bolivia,BO,Teoponte,BO020608,202502,4.0,86.60000088810922
AMAZ,Bolivia,BO,Teoponte,BO020608,202503,2.0,0.035358204344382325
AMAZ,Bolivia,BO,Teoponte,BO020608,202503,4.0,228.50013486310633
AMAZ,Bolivia,BO,Tipuani,BO020606,202400,1.0,114.79000186920166
AMAZ,Bolivia,BO,Tipuani,BO020606,202400,3.0,493.7305822948577
AMAZ,Bolivia,BO,Tipuani,BO020606,202503,1.0,3.207415993082553
AMAZ,Bolivia,BO,Tipuani,BO020606,202503,3.0,12.964479882050988
AMAZ,Bolivia,BO,Trinidad,BO080101,202200,3.0,17.92000007629395
AMAZ,Bolivia,BO,Villa Tunari,BO031003,202100,3.0,14.34000015258789
AMAZ,Bolivia,BO,Villa Tunari,BO031003,202200,3.0,2.359999895095825
AMAZ,Bolivia,BO,Villa Tunari,BO031003,202200,4.0,1.7799999713897705
AMAZ,Bolivia,BO,Villa Tunari,BO031003,202300,4.0,3.0199999809265137
AMAZ,Bolivia,BO,Yapacaní,BO070403,201800,3.0,14.849999904632568
AMAZ,Bolivia,BO,Yapacaní,BO070403,201900,4.0,4.809999942779539
AMAZ,Bolivia,BO,Yapacaní,BO070403,202200,3.0,6.5
AMAZ,Brasil,BR,Abaetetuba,1500107,201800,3.0,268.1399984359742
AMAZ,Brasil,BR,Abaetetuba,1500107,201900,3.0,46.76999855041504
AMAZ,Brasil,BR,Abaetetuba,1500107,202000,3.0,3.9900001287460327
AMAZ,Brasil,BR,Abaetetuba,1500107,202100,3.0,24.94999849796296
AMAZ,Brasil,BR,Abaetetuba,1500107,202200,3.0,37.83999919891357
AMAZ,Brasil,BR,Abaetetuba,1500107,202300,3.0,37.087258383099254
AMAZ,Brasil,BR,Abaetetuba,1500107,202400,3.0,11.979999542236328
AMAZ,Brasil,BR,Abaetetuba,1500107,202502,3.0,8.829999923706053
AMAZ,Brasil,BR,Abaetetuba,1500107,202503,3.0,59.339999914169354
AMAZ,Brasil,BR,Acará,1500206,201800,3.0,47.910000801086426
AMAZ,Brasil,BR,Acará,1500206,202000,3.0,6.749999999999999
AMAZ,Brasil,BR,Acará,1500206,202200,3.0,4.730000019073486
AMAZ,Brasil,BR,Acrelândia,1200013,202502,3.0,0.47999998927116394
AMAZ,Brasil,BR,Alcântara,2100204,201800,3.0,6.679999828338622
AMAZ,Brasil,BR,Alenquer,1500404,202300,3.0,2.619999885559083
AMAZ,Brasil,BR,Alenquer,1500404,202400,3.0,1.350000023841858
AMAZ,Brasil,BR,Alenquer,1500404,202502,3.0,1.0299999713897705
AMAZ,Brasil,BR,Aliança do Tocantins,1700350,202400,3.0,14.697455031758135
AMAZ,Brasil,BR,Aliança do Tocantins,1700350,202502,3.0,0.039999999105930314
AMAZ,Brasil,BR,Almeirim,1500503,201800,3.0,74.6399987190962
AMAZ,Brasil,BR,Almeirim,1500503,201800,4.0,22.51999980211258
AMAZ,Brasil,BR,Almeirim,1500503,201900,1.0,14.01999998092651
AMAZ,Brasil,BR,Almeirim,1500503,201900,3.0,12.550000250339508
AMAZ,Brasil,BR,Almeirim,1500503,201900,4.0,0.039999999105930335
AMAZ,Brasil,BR,Almeirim,1500503,202000,1.0,12.499999541789292
AMAZ,Brasil,BR,Almeirim,1500503,202000,3.0,6.809999754652381
AMAZ,Brasil,BR,Almeirim,1500503,202000,4.0,10.930000133812424
AMAZ,Brasil,BR,Almeirim,1500503,202100,1.0,15.980000257492067
AMAZ,Brasil,BR,Almeirim,1500503,202100,3.0,27.300000365823507
AMAZ,Brasil,BR,Almeirim,1500503,202100,4.0,8.599999845027922
AMAZ,Brasil,BR,Almeirim,1500503,202200,1.0,8.539999891072512
AMAZ,Brasil,BR,Almeirim,1500503,202200,3.0,48.720000920817256
AMAZ,Brasil,BR,Almeirim,1500503,202200,4.0,5.769999980926513
AMAZ,Brasil,BR,Almeirim,1500503,202300,1.0,6.210000038146973
AMAZ,Brasil,BR,Almeirim,1500503,202300,3.0,33.64999961853027
AMAZ,Brasil,BR,Almeirim,1500503,202300,4.0,9.16000008583069
AMAZ,Brasil,BR,Almeirim,1500503,202400,1.0,1.849999979138374
AMAZ,Brasil,BR,Almeirim,1500503,202400,3.0,47.740000206977136
AMAZ,Brasil,BR,Almeirim,1500503,202400,4.0,9.489999780431388
AMAZ,Brasil,BR,Almeirim,1500503,202502,1.0,13.760000228881836
AMAZ,Brasil,BR,Almeirim,1500503,202502,3.0,36.66000035405159
AMAZ,Brasil,BR,Almeirim,1500503,202502,4.0,0.10000000149011612
AMAZ,Brasil,BR,Almeirim,1500503,202503,3.0,17.680000280961394
AMAZ,Brasil,BR,Almeirim,1500503,202503,4.0,8.200000017881393
AMAZ,Brasil,BR,Alta Floresta,5100250,201800,1.0,257.8700008392334
